Studio,Start time,Sign up,Classes,Teacher,Studio,Duration
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18129&classDate=10/1/2023&clsLoc=1,IN-PERSON: All Levels TUTTING with Billy Cohen,Billy Cohen,Studio 4,1 hour & 30 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18156&classDate=10/1/2023&clsLoc=1,IN-PERSON: Adv Beg JUMPS AND TURNS with Emily Bufferd,Emily Bufferd,Studio 3,1 hour & 30 minutes
Broadway Dance Center,10:30 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18152&classDate=10/1/2023&clsLoc=1,IN-PERSON: Beg THEATER with Morgan Rose,Morgan Rose,Studio 5,1 hour & 30 minutes
Broadway Dance Center,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18236&classDate=10/1/2023&clsLoc=1,IN-PERSON: Int Adv THEATER with Karla Puno Garcia,Karla Puno Garcia,Studio 5,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18096&classDate=10/1/2023&clsLoc=1,IN-PERSON: Beg JAZZ with Heather Rigg,Heather Rigg,Studio 3,1 hour & 30 minutes
Broadway Dance Center,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18259&classDate=10/1/2023&clsLoc=1,IN-PERSON: Int BALLET with Benjamin Briones,Benjamin Briones,Studio 4,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18233&classDate=10/1/2023&clsLoc=1,IN-PERSON: Basic BALLET with Deanna Doyle,Deanna Doyle,Studio 4,1 hour & 30 minutes
Broadway Dance Center,3:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18356&classDate=10/1/2023&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Elodie Dufroux,Elodie Dufroux,Studio 3,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18193&classDate=10/1/2023&clsLoc=1,IN-PERSON: Adv Beg BROADWAY JAZZ with Sue Samuels,Sue Samuels,Studio A,1 hour & 30 minutes
Broadway Dance Center,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18186&classDate=10/1/2023&clsLoc=1,IN-PERSON: Basic HIP-HOP with Q,Q,Studio 5,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18253&classDate=10/1/2023&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY with Gina Menichino,Gina Menichino,Studio A,1 hour & 30 minutes
Broadway Dance Center,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18341&classDate=10/1/2023&clsLoc=1,IN-PERSON: Int Adv TAP with Dario Natarelli,Dario Natarelli,Studio B,1 hour & 30 minutes
