Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087022&classDate=3/8/2024&clsLoc=1,In-Studio Int Modern/Horton,JoLea Maffei,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147088896&classDate=3/8/2024&clsLoc=1,In-Studio Spotlight: Int/Adv Theater Jazz,Beau Harmon,Steps on Broadway,2 hours
Steps on Broadway,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=111&classId=2147088999&classDate=3/8/2024&clsLoc=1,In Studio Community Class Open Afro Street Fusion,Angel Kaba,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085602&classDate=3/8/2024&clsLoc=1,In-Studio Open Hip Hop,Yancy Greene,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,9:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087982&classDate=3/8/2024&clsLoc=1,In-Studio Open Level Yoga,Devin Mae Conway,Steps on Broadway,1 hour
Steps on Broadway,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087023&classDate=3/8/2024&clsLoc=1,In-Studio Ballet Workout,Kate Stephan,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087913&classDate=3/8/2024&clsLoc=1,In-Studio Pilates Mat,Laura Shapiro (3),Steps on Broadway,1 hour
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087024&classDate=3/8/2024&clsLoc=1,In-Studio Lastics Stretch,Jaime Torres,Steps on Broadway,1 hour
Steps on Broadway,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085532&classDate=3/8/2024&clsLoc=1,In-Studio Adv/Beg Broadway Tap,Andrew Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085606&classDate=3/8/2024&clsLoc=1,In-Studio Int Broadway Tap,Andrew Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085608&classDate=3/8/2024&clsLoc=1,In-Studio Int/Adv Rep Tap,Lynn Schwab,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085609&classDate=3/8/2024&clsLoc=1,In-Studio Int Tap,Melissa Almaguer (4),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088757&classDate=3/8/2024&clsLoc=1,In-Studio Adv Tap,Derick Grant,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087025&classDate=3/8/2024&clsLoc=1,In-Studio Beg Tap,Nicole Ohr,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087710&classDate=3/8/2024&clsLoc=1,In-Studio Int Theater Dance,Kenna Morris Garcia (5),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087026&classDate=3/8/2024&clsLoc=1,In-Studio Adv/Int Theater Jazz,Shea Sullivan,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085613&classDate=3/8/2024&clsLoc=1,In-Studio Beg Theater Dance,Rebecca Frazier,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088811&classDate=3/8/2024&clsLoc=1,In-Studio Beg Flamenco,Natallia Basava,Steps on Broadway,1 hour &30 minutes
