Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19215&classDate=4/25/2024&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Blue,Blue,Studio 4,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19546&classDate=4/25/2024&clsLoc=1,IN-PERSON: Adv Beg COMMERCIAL JAZZ with Michael McCrary,Michael McCrary,Studio 4,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19360&classDate=4/25/2024&clsLoc=1,IN-PERSON: All Levels RESTORATIVE MEDITATION with Sarah Simon Wolff,Renata Bonar (6),Studio 2,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19290&classDate=4/25/2024&clsLoc=1,IN-PERSON: Int Adv THEATER JAZZ with Marc Kimelman,Matthew Steffens (7),Studio 1,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19189&classDate=4/25/2024&clsLoc=1,IN-PERSON: Adv Beg JAZZ FUNK with Chio,Chio,Studio 5,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18842&classDate=4/25/2024&clsLoc=1,IN-PERSON: Basic BALLET with Erica Ratkovicz,Erica Ratkovicz,Studio A,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19076&classDate=4/25/2024&clsLoc=1,IN-PERSON: Int CONTEMPORARY FUSION with Maleek Washington,Maleek Washington,Studio 1,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18795&classDate=4/25/2024&clsLoc=1,IN-PERSON: All Levels BURLESQUE JAZZ with Tony Guerrero,Tony Guerrero,Studio A,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18866&classDate=4/25/2024&clsLoc=1,IN-PERSON: Basic TAP with Madison Hilligoss,Madison Hilligoss,Studio B,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18807&classDate=4/25/2024&clsLoc=1,IN-PERSON: Int Adv HIP-HOP with Deshawn Da Prince,Deshawn Da Prince,Studio 1,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19242&classDate=4/25/2024&clsLoc=1,IN-PERSON: All Levels STAGE TUMBLING with Anna Gortner,Anna Gortner,Studio 1,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19197&classDate=4/25/2024&clsLoc=1,IN-PERSON: Int Adv FEMMEFUNK with Jermaine Browne,Jermaine Browne,Studio 5,1 hour &30 minutes
Broadway Dance Center,9:00 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19245&classDate=4/25/2024&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Jenifer Dillow,Jenifer Dillow,Studio 5,1 hour &30 minutes
Broadway Dance Center,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19475&classDate=4/25/2024&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY with Eric Campros,Lorena Cobos (2),Studio 5,1 hour &30 minutes
Broadway Dance Center,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19301&classDate=4/25/2024&clsLoc=1,IN-PERSON: All Levels PILATES with Lauren Weinberg,Lauren Weinberg,Studio 4,1 hour &15 minutes
Broadway Dance Center,10:30 am EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18908&classDate=4/25/2024&clsLoc=1,IN-PERSON: Basic TAP with Ali Dietz,Ali Dietz,Studio B,1 hour &30 minutes
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18713&classDate=4/25/2024&clsLoc=1,IN-PERSON: Adv Beg BALLET with Dorit Koppel,Dorit Koppel,Studio 1,1 hour &30 minutes
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18789&classDate=4/25/2024&clsLoc=1,IN-PERSON: Beg BROADWAY JAZZ with Sue Samuels,Sue Samuels,Studio 2,1 hour &30 minutes
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18113&classDate=4/25/2024&clsLoc=1,IN-PERSON: Beg TAP with Jill Kenney,Avital Asuleen (3),Studio B,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18337&classDate=4/25/2024&clsLoc=1,IN-PERSON: Adv Beg TAP with Avital Asuleen,Avital Asuleen,Studio B,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18714&classDate=4/25/2024&clsLoc=1,IN-PERSON: Basic BALLET with Dorit Koppel,Dorit Koppel,Studio 1,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19255&classDate=4/25/2024&clsLoc=1,IN-PERSON: Beg JAZZ with Heather Rigg,Heather Rigg,Studio A,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19325&classDate=4/25/2024&clsLoc=1,IN-PERSON: Adv STREET STYLES with Luam,Luam,Studio 5,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18905&classDate=4/25/2024&clsLoc=1,IN-PERSON: Beg BALLET with Yuka Kawazu,Yuka Kawazu,Studio A,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,none,IN-PERSON: Int TAP with April Cook,Canceled Today,none,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19270&classDate=4/25/2024&clsLoc=1,IN-PERSON: Adv Beg CONTEMPORARY JAZZ with Nijawwon Matthews,Nijawwon Matthews,Studio A,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18300&classDate=4/25/2024&clsLoc=1,IN-PERSON: Beg TAP with Katharine Pettit,Katharine Pettit,Studio B,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19314&classDate=4/25/2024&clsLoc=1,IN-PERSON: Int STREET JAZZ with Bo Park,Youlmae Kim (8),Studio 5,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19177&classDate=4/25/2024&clsLoc=1,IN-PERSON: All Levels POPPING FOUNDATIONS with Ms Vee,Ms Vee,Studio 2,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19319&classDate=4/25/2024&clsLoc=1,IN-PERSON: Beg THEATER with Elyn Collier,Elyn Collier,Studio 4,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19308&classDate=4/25/2024&clsLoc=1,IN-PERSON: Adv Beg HEELS with Hector Lopez,Kayla Maria G (9),Studio 5,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19299&classDate=4/25/2024&clsLoc=1,IN-PERSON: Basic HIP-HOP with Angel Kaba,Angel Kaba,Studio 2,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19421&classDate=4/25/2024&clsLoc=1,IN-PERSON: Basic THEATER with Daniel Booda,Adam Wedesky (10),Studio 4,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=19423&classDate=4/25/2024&clsLoc=1,IN-PERSON BDC Gives: Int JAZZ with Monica Delehanty,BDC Gives,Studio 4,1 hour &30 minutes
Broadway Dance Center,9:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19312&classDate=4/25/2024&clsLoc=1,IN-PERSON: Int Adv CONTEMPORARY with Alexa Luke,Alexa Luke,Studio A,1 hour &30 minutes
