Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,3:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084644&classDate=1/3/2024&clsLoc=1,Virtual 90 Int Jazz,TBA (4),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087134&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Int Jazz,Harvie,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082333&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Beg Jazz,Plu Sayampol,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088518&classDate=1/3/2024&clsLoc=1,Virtual 90 Int/Adv Commercial Jazz,"Williams, Jason",Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084742&classDate=1/3/2024&clsLoc=1,Virtual 90 Beg Modern/Horton,Maffei,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088480&classDate=1/3/2024&clsLoc=1,Virtual Spotlight: Adv/Int Contemporary,Thedinga,Steps on Broadway,2 hours
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084841&classDate=1/3/2024&clsLoc=1,Virtual 90 Open Hip Hop,Sakai,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,9:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087979&classDate=1/3/2024&clsLoc=1,Virtual 60 Open Yoga for Dancers,Dober,Steps on Broadway,1 hour
Steps on Broadway,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147086083&classDate=1/3/2024&clsLoc=1,Virtual 60 Open Pilates,Ross,Steps on Broadway,1 hour
Steps on Broadway,4:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147086931&classDate=1/3/2024&clsLoc=1,Virtual 90 Alignment Floor Work,Moretton,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087814&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Beg Tap,Korenblum (5),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,11:45 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084920&classDate=1/3/2024&clsLoc=1,Virtual 90 Basic Tap,Kameda,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082316&classDate=1/3/2024&clsLoc=1,Virtual 90 Beg Tap,Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082994&classDate=1/3/2024&clsLoc=1,Virtual 90 Int Tap,"Kaufman, S.",Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082322&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Beg Tap,Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082386&classDate=1/3/2024&clsLoc=1,Virtual 90 Basic Tap,Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082389&classDate=1/3/2024&clsLoc=1,Virtual 90 Beg Tap,Schwab,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087327&classDate=1/3/2024&clsLoc=1,Virtual 90 Int/Adv Tap,Carminucci (6),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087336&classDate=1/3/2024&clsLoc=1,Virtual 90 Basic Tap,Ikegaya,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087711&classDate=1/3/2024&clsLoc=1,Virtual 90 Int Theater Dance,Culbreath,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084728&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Beg Theater Jazz,Resavy,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147085310&classDate=1/3/2024&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Dolan,Steps on Broadway,1 hour &30 minutes
