Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Steps on Broadway,10:15 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088749&classDate=12/16/2024&clsLoc=1,In-Studio Ballet Workout,Kate Stephan,Steps on Broadway,1 hour
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147091300&classDate=12/16/2024&clsLoc=1,In-Studio Open Pilates Mat,Robin Powell,Steps on Broadway,1 hour
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087072&classDate=12/16/2024&clsLoc=1,In-Studio Lastics Stretch,Jaime Torres,Steps on Broadway,1 hour
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087980&classDate=12/16/2024&clsLoc=1,In-Studio Open Level Yoga,Devin Mae Conway,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085506&classDate=12/16/2024&clsLoc=1,In-Studio Beg Tap,Germaine Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087872&classDate=12/16/2024&clsLoc=1,In-Studio Basic Tap,Gwen Potter (1),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085507&classDate=12/16/2024&clsLoc=1,In-Studio Adv/Beg Tap,Germaine Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087870&classDate=12/16/2024&clsLoc=1,In-Studio Int Tap,Gwen Potter (2),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085509&classDate=12/16/2024&clsLoc=1,In-Studio Basic Tap,Germaine Goodson,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,7:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087076&classDate=12/16/2024&clsLoc=1,In-Studio Adv/Beg Tap,Tommy Wasiuta,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147086236&classDate=12/16/2024&clsLoc=1,In-Studio Beg Theater Jazz,Krystyna Resavy,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,3:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147091228&classDate=12/16/2024&clsLoc=1,In-Studio Adv/Int Theater Jazz,Katie Spelman,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085514&classDate=12/16/2024&clsLoc=1,In-Studio Adv/Beg Theater Jazz,John Leggio,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087001&classDate=12/16/2024&clsLoc=1,In-Studio Adv/Int Theater Jazz,Rachel Leigh Dolan,Steps on Broadway,1 hour &30 minutes
