Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Peridance,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6771&classDate=9/5/2023&clsLoc=1,Beg House Drills | MOPTOP,Cebo Carr,Peridance Center,1 hour & 30 minutes
Peridance,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6734&classDate=9/5/2023&clsLoc=1,Inter Contemporary,Rachel Hettinger,Peridance Center,1 hour & 30 minutes
Peridance,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6404&classDate=9/5/2023&clsLoc=1,Open Ballet,Dianna Warren,Peridance Center,1 hour & 30 minutes
Peridance,4:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5386&classDate=9/5/2023&clsLoc=1,Open House,Brooklyn Terry (5),Peridance Center,1 hour & 30 minutes
Peridance,5:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=45&classId=6689&classDate=9/5/2023&clsLoc=1,Beg Ballet,Julia Gleich,Peridance Center,1 hour & 30 minutes
Peridance,5:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5507&classDate=9/5/2023&clsLoc=1,Open Popping,Jazzy J (Boog Soulfire),Peridance Center,1 hour & 30 minutes
Peridance,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5394&classDate=9/5/2023&clsLoc=1,Adv Choreography,Guest Artist (6),Peridance Center,1 hour & 30 minutes
Peridance,7:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6735&classDate=9/5/2023&clsLoc=1,Beg Contemporary,Brianna Mercado,Peridance Center,1 hour & 30 minutes
Peridance,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=49&classId=6690&classDate=9/5/2023&clsLoc=1,Adv Contemporary,Alex Anderson,Peridance Center,1 hour & 30 minutes
Peridance,7:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=65&classId=6768&classDate=9/5/2023&clsLoc=1,Open Afrobeats,Djoniba Mouflet | DJONIBA DANCE CENTRE,Peridance Center,1 hour & 30 minutes
Peridance,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=6777&classDate=9/5/2023&clsLoc=1,Inter Hip Hop,Iron Bryan,Peridance Center,1 hour & 30 minutes
Peridance,8:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5392&classDate=9/5/2023&clsLoc=1,Beg Vogue,Omari Wiles,Peridance Center,1 hour & 30 minutes
Peridance,8:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=67&classId=5538&classDate=9/5/2023&clsLoc=1,Open Litefeet,Chrybaby Cozie,Peridance Center,1 hour & 30 minutes
