Studio,Start time,Sign up,Classes,Teacher,Location,Duration
Steps on Broadway,12:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147084595&classDate=11/3/2023&clsLoc=1,In-Studio Beg/Int Jazz,Leggio,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087018&classDate=11/3/2023&clsLoc=1,In-Studio Int Jazz,"Sayampol, Plu",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,3:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087020&classDate=11/3/2023&clsLoc=1,In-Studio Adv/Int Jazz,TBA (3),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088127&classDate=11/3/2023&clsLoc=1,In-Studio Int Jazz,Pierlon,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,11:15 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085600&classDate=11/3/2023&clsLoc=1,In-Studio Adv/Beg Contemporary Modern,"Reed, B.",Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087437&classDate=11/3/2023&clsLoc=1,In-Studio Basic Graham Based Modern,Poulis,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087022&classDate=11/3/2023&clsLoc=1,In-Studio Int Modern/Horton,Maffei,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=89&classId=2147088256&classDate=11/3/2023&clsLoc=1,In-Studio Spotlight: Int/Adv Commercial Jazz,"Williams, Jason",Steps on Broadway,2 hours
Steps on Broadway,6:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085602&classDate=11/3/2023&clsLoc=1,In-Studio Open Hip Hop,Greene,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,8:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087893&classDate=11/3/2023&clsLoc=1,In-Studio Open Street Styles,Lopez,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,9:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087982&classDate=11/3/2023&clsLoc=1,In-Studio Open Level Yoga,Conway,Steps on Broadway,1 hour
Steps on Broadway,10:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087023&classDate=11/3/2023&clsLoc=1,In-Studio Ballet Workout,Stephan,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087913&classDate=11/3/2023&clsLoc=1,In-Studio Pilates Mat,Cummings (4),Steps on Broadway,1 hour
Steps on Broadway,1:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087024&classDate=11/3/2023&clsLoc=1,In-Studio Lastics Stretch,Torres,Steps on Broadway,1 hour
Steps on Broadway,11:00 am  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085532&classDate=11/3/2023&clsLoc=1,In-Studio Adv/Beg Broadway Tap,Black,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,12:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085606&classDate=11/3/2023&clsLoc=1,In-Studio Int Broadway Tap,Black,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147088190&classDate=11/3/2023&clsLoc=1,In-Studio Adv/Beg Tap,Sofola,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085608&classDate=11/3/2023&clsLoc=1,In-Studio Int/Adv Rep Tap,Schwab,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,4:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085609&classDate=11/3/2023&clsLoc=1,In-Studio Int Tap,Galganni,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087025&classDate=11/3/2023&clsLoc=1,In-Studio Beg Tap,Ohr,Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,6:30 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085611&classDate=11/3/2023&clsLoc=1,In-Studio Adv Tap,Carminucci (5),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:00 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087710&classDate=11/3/2023&clsLoc=1,In-Studio Int Theater Dance,Diniz (6),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,1:15 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147087026&classDate=11/3/2023&clsLoc=1,In-Studio Adv/Int Theater Jazz,TBA (7),Steps on Broadway,1 hour & 30 minutes
Steps on Broadway,2:45 pm  EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=80&classId=2147085613&classDate=11/3/2023&clsLoc=1,In-Studio Beg Theater Dance,Lobel (8),Steps on Broadway,1 hour & 30 minutes
