Studio,Start time,,Classes,Teacher,Location,Duration
Steps on Broadway,4:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084449&classDate=1/12/2024&clsLoc=1,Virtual 90 Int Modern/Horton,Maffei,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,8:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147088500&classDate=1/12/2024&clsLoc=1,Virtual Spotlight: Int/Adv Contemporary Jazz,Mia DeWeese,Steps on Broadway,2 hours
Steps on Broadway,6:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084884&classDate=1/12/2024&clsLoc=1,Virtual 90 Open Hip Hop,Greene,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,9:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087983&classDate=1/12/2024&clsLoc=1,Virtual 60 Open Level Yoga,Conway,Steps on Broadway,1 hour
Steps on Broadway,10:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147082579&classDate=1/12/2024&clsLoc=1,Virtual 60 Ballet Workout,Stephan,Steps on Broadway,1 hour
Steps on Broadway,12:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147087916&classDate=1/12/2024&clsLoc=1,Virtual 60 Pilates Mat,Shapiro (4),Steps on Broadway,1 hour
Steps on Broadway,1:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147085062&classDate=1/12/2024&clsLoc=1,Virtual 60 Lastics Stretch,Torres,Steps on Broadway,1 hour
Steps on Broadway,5:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=90&classId=2147084878&classDate=1/12/2024&clsLoc=1,Virtual 60 Pilates Mat,"Carpenter, M.",Steps on Broadway,1 hour
Steps on Broadway,11:00 am EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084705&classDate=1/12/2024&clsLoc=1,Virtual 90 Adv/Beg Broadway Tap,Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,12:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084707&classDate=1/12/2024&clsLoc=1,Virtual 90 Int Broadway Tap,Black,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082414&classDate=1/12/2024&clsLoc=1,Virtual 90 Int/Adv Rep Tap,Schwab,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,4:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082418&classDate=1/12/2024&clsLoc=1,Virtual 90 Int Tap,Kaleena Miller (5),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084671&classDate=1/12/2024&clsLoc=1,Virtual 90 Beg Tap,Ohr,Steps on Broadway,1 hour &30 minutes
Steps on Broadway,6:30 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147082622&classDate=1/12/2024&clsLoc=1,Virtual 90 Adv Tap,Carminucci (6),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:00 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147087711&classDate=1/12/2024&clsLoc=1,Virtual 90 Int Theater Dance,Kenna Morris Garcia (7),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,1:15 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084914&classDate=1/12/2024&clsLoc=1,Virtual 90 Adv/Int Theater Jazz,Scrivens (8),Steps on Broadway,1 hour &30 minutes
Steps on Broadway,2:45 pm EST,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=91&classId=2147084880&classDate=1/12/2024&clsLoc=1,Virtual 90 Beg Theater Dance,"Frazier, R.",Steps on Broadway,1 hour &30 minutes
