Studio,Start time,,Classes,Teacher,Studio,Duration
Broadway Dance Center,12:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19190&classDate=5/10/2024&clsLoc=1,IN-PERSON: Beg JAZZ FUNK with Chio,Chio,Studio 5,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19211&classDate=5/10/2024&clsLoc=1,IN-PERSON: Adv Beg JAZZ with Sheila Barker,Sheila Barker,Studio A,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18797&classDate=5/10/2024&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Michaela McGowan,Michaela McGowan,Studio 1,1 hour &30 minutes
Broadway Dance Center,1:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18115&classDate=5/10/2024&clsLoc=1,IN-PERSON: Int TAP with Jill Kenney,Jill Kenney,Studio B,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19453&classDate=5/10/2024&clsLoc=1,IN-PERSON: Basic THEATER with Brandon Kelly,Brandon Kelly,Studio 2,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19229&classDate=5/10/2024&clsLoc=1,IN-PERSON: Beg CONTEMPORARY with Eric Campros,Ashley Lynne King (6),Studio 4,1 hour &30 minutes
Broadway Dance Center,3:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18856&classDate=5/10/2024&clsLoc=1,IN-PERSON: Int BALLET with Kate Loh,Luis Villar (7),Studio 1,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18361&classDate=5/10/2024&clsLoc=1,IN-PERSON: Adv Beg TAP with Rashaan James II,Rashaan James II,Studio B,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18715&classDate=5/10/2024&clsLoc=1,IN-PERSON: Beg BALLET with Dorit Koppel,Dorit Koppel,Studio 1,1 hour &30 minutes
Broadway Dance Center,4:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19225&classDate=5/10/2024&clsLoc=1,IN-PERSON: Int CONTEMPORARY with Ali Koinoglou,Ali Koinoglou,Studio 4,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18855&classDate=5/10/2024&clsLoc=1,IN-PERSON: All Levels DANCEHALL with Korie Genius,Korie Genius,Studio 2,1 hour &30 minutes
Broadway Dance Center,6:00 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19205&classDate=5/10/2024&clsLoc=1,IN-PERSON: Basic STREET JAZZ with Q,Q,Studio 5,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=19770&classDate=5/10/2024&clsLoc=1,IN-PERSON: All Levels VOGUE FEMME with Dolores Ninja,Dolores Ninja,Studio 2,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,https://clients.mindbodyonline.com/ASP/res_a.asp?tg=22&classId=18859&classDate=5/10/2024&clsLoc=1,IN-PERSON: Beg THEATER with Joey Tierno,Joey Tierno,Studio 1,1 hour &30 minutes
Broadway Dance Center,7:30 pm EDT,none,IN-PERSON: Int JAZZ FUSION with Michelle Barber,Canceled Today,none,1 hour &30 minutes
